Source,word,n
DeepSeek-R1,mediator,1
DeepSeek-R1,medicine,1
DeepSeek-R1,mediocre,1
DeepSeek-R1,mei,1
DeepSeek-R1,melancholic,1
DeepSeek-R1,member,1
DeepSeek-R1,memories,1
DeepSeek-R1,merciful,1
DeepSeek-R1,merge,1
DeepSeek-R1,messages,1
DeepSeek-R1,messed,1
DeepSeek-R1,metabolically,1
DeepSeek-R1,metabolized,1
DeepSeek-R1,metabolizes,1
DeepSeek-R1,meter,1
DeepSeek-R1,meters,1
DeepSeek-R1,methodology,1
DeepSeek-R1,metro,1
DeepSeek-R1,microsecond,1
DeepSeek-R1,middling,1
DeepSeek-R1,miles,1
DeepSeek-R1,militant,1
DeepSeek-R1,milk,1
DeepSeek-R1,millisecond,1
DeepSeek-R1,mimicking,1
DeepSeek-R1,min,1
DeepSeek-R1,mindful,1
DeepSeek-R1,mindspace,1
DeepSeek-R1,minimises,1
DeepSeek-R1,minutes,1
DeepSeek-R1,minutiae,1
DeepSeek-R1,misattributing,1
DeepSeek-R1,misclick,1
DeepSeek-R1,misconduct,1
DeepSeek-R1,misery,1
DeepSeek-R1,misfires,1
DeepSeek-R1,misguided,1
DeepSeek-R1,misperception,1
DeepSeek-R1,misplaced,1
DeepSeek-R1,misreading,1
DeepSeek-R1,misreads,1
DeepSeek-R1,misrepresents,1
DeepSeek-R1,misstep,1
DeepSeek-R1,missteps,1
DeepSeek-R1,mist,1
DeepSeek-R1,mistrusting,1
DeepSeek-R1,misunderstood,1
DeepSeek-R1,mocked,1
DeepSeek-R1,mockingly,1
DeepSeek-R1,mold,1
DeepSeek-R1,momentous,1
DeepSeek-R1,monetized,1
DeepSeek-R1,monsoon,1
DeepSeek-R1,monster,1
DeepSeek-R1,moot,1
DeepSeek-R1,mooth,1
DeepSeek-R1,morphine,1
DeepSeek-R1,mosquito,1
DeepSeek-R1,motion,1
DeepSeek-R1,motionally,1
DeepSeek-R1,movement,1
DeepSeek-R1,mped,1
DeepSeek-R1,mpowering,1
DeepSeek-R1,muddied,1
DeepSeek-R1,muddies,1
DeepSeek-R1,muddy,1
DeepSeek-R1,muffled,1
DeepSeek-R1,mug,1
DeepSeek-R1,multi,1
DeepSeek-R1,multiplayer,1
DeepSeek-R1,mundanity,1
DeepSeek-R1,murky,1
DeepSeek-R1,murmur,1
DeepSeek-R1,murmurs,1
DeepSeek-R1,muster,1
DeepSeek-R1,mutates,1
DeepSeek-R1,muters,1
DeepSeek-R1,mutually,1
DeepSeek-R1,nable,1
DeepSeek-R1,naddressed,1
DeepSeek-R1,nail,1
DeepSeek-R1,name,1
DeepSeek-R1,narrowed,1
DeepSeek-R1,narrowest,1
DeepSeek-R1,narrowing,1
DeepSeek-R1,nauseous,1
DeepSeek-R1,nchecked,1
DeepSeek-R1,nchored,1
DeepSeek-R1,nclenching,1
DeepSeek-R1,ncluding,1
DeepSeek-R1,ncreased,1
DeepSeek-R1,ndividualist,1
DeepSeek-R1,neatness,1
DeepSeek-R1,necessitates,1
DeepSeek-R1,neglect,1
DeepSeek-R1,negotiated,1
DeepSeek-R1,negotiations,1
DeepSeek-R1,nergizes,1
DeepSeek-R1,nethical,1
DeepSeek-R1,neuraltypical,1
DeepSeek-R1,neuro,1
DeepSeek-R1,neurocog,1
DeepSeek-R1,neuroprocessing,1
DeepSeek-R1,neven,1
DeepSeek-R1,news,1
DeepSeek-R1,nfairly,1
DeepSeek-R1,ngaged,1
DeepSeek-R1,ngaging,1
DeepSeek-R1,ngku,1
DeepSeek-R1,ngry,1
DeepSeek-R1,nipped,1
DeepSeek-R1,njoy,1
DeepSeek-R1,njustly,1
DeepSeek-R1,nlike,1
DeepSeek-R1,nods,1
DeepSeek-R1,nonsense,1
DeepSeek-R1,nonsensical,1
DeepSeek-R1,normalcy,1
DeepSeek-R1,notebook,1
DeepSeek-R1,notwithstanding,1
DeepSeek-R1,npunished,1
DeepSeek-R1,nsufficient,1
DeepSeek-R1,ntegrated,1
DeepSeek-R1,nteraction,1
DeepSeek-R1,nternal,1
DeepSeek-R1,nternalizing,1
DeepSeek-R1,ntervening,1
DeepSeek-R1,ntolerable,1
DeepSeek-R1,nuckles,1
DeepSeek-R1,nullity,1
DeepSeek-R1,numbly,1
DeepSeek-R1,numeracy,1
DeepSeek-R1,nurse,1
DeepSeek-R1,ny,1
DeepSeek-R1,nzer,1
DeepSeek-R1,oarding,1
DeepSeek-R1,obscene,1
DeepSeek-R1,obscure,1
DeepSeek-R1,observance,1
DeepSeek-R1,observations,1
DeepSeek-R1,obsesses,1
DeepSeek-R1,obsessiveness,1
DeepSeek-R1,occurring,1
DeepSeek-R1,ocket,1
DeepSeek-R1,ocuses,1
DeepSeek-R1,oderation,1
DeepSeek-R1,odulated,1
DeepSeek-R1,odulating,1
DeepSeek-R1,ody,1
DeepSeek-R1,offend,1
DeepSeek-R1,offenses,1
DeepSeek-R1,officially,1
DeepSeek-R1,ogic,1
DeepSeek-R1,oherent,1
DeepSeek-R1,oiding,1
DeepSeek-R1,oil,1
DeepSeek-R1,olid,1
DeepSeek-R1,ollowed,1
DeepSeek-R1,ollowing,1
DeepSeek-R1,olstered,1
DeepSeek-R1,oltage,1
DeepSeek-R1,ometimes,1
DeepSeek-R1,ommitting,1
DeepSeek-R1,ompelling,1
DeepSeek-R1,omplicated,1
DeepSeek-R1,ompounded,1
DeepSeek-R1,ompounding,1
DeepSeek-R1,ompromising,1
DeepSeek-R1,ondering,1
DeepSeek-R1,onfidence,1
DeepSeek-R1,onfident,1
DeepSeek-R1,onfirm,1
DeepSeek-R1,onfrontation,1
DeepSeek-R1,onfusion,1
DeepSeek-R1,ong,1
DeepSeek-R1,onitoring,1
DeepSeek-R1,onoring,1
DeepSeek-R1,onotony,1
DeepSeek-R1,onsciously,1
DeepSeek-R1,onscreen,1
DeepSeek-R1,onsequences,1
DeepSeek-R1,onsidering,1
DeepSeek-R1,onsistency,1
DeepSeek-R1,onstrain,1
DeepSeek-R1,onsuming,1
DeepSeek-R1,ontrary,1
DeepSeek-R1,ontrol,1
DeepSeek-R1,ontrolling,1
DeepSeek-R1,onward,1
DeepSeek-R1,ool,1
DeepSeek-R1,ooperating,1
DeepSeek-R1,oothing,1
DeepSeek-R1,openly,1
DeepSeek-R1,opinions,1
DeepSeek-R1,opposite,1
DeepSeek-R1,oppressor,1
DeepSeek-R1,optionality,1
DeepSeek-R1,opts,1
DeepSeek-R1,orces,1
DeepSeek-R1,orchid,1
DeepSeek-R1,originally,1
DeepSeek-R1,orrected,1
DeepSeek-R1,orrectly,1
DeepSeek-R1,otably,1
DeepSeek-R1,ote,1
DeepSeek-R1,otentially,1
DeepSeek-R1,oticeable,1
DeepSeek-R1,ou,1
DeepSeek-R1,ousing,1
DeepSeek-R1,outlasts,1
DeepSeek-R1,outlets,1
DeepSeek-R1,outlierness,1
DeepSeek-R1,outmaneuvering,1
DeepSeek-R1,outsider,1
DeepSeek-R1,outsmarting,1
DeepSeek-R1,overarching,1
DeepSeek-R1,overcame,1
DeepSeek-R1,overcompensates,1
DeepSeek-R1,overinterpreting,1
DeepSeek-R1,overinvest,1
DeepSeek-R1,overinvesting,1
DeepSeek-R1,overlap,1
DeepSeek-R1,overlapping,1
DeepSeek-R1,overloaded,1
DeepSeek-R1,overloading,1
DeepSeek-R1,overloads,1
DeepSeek-R1,overpay,1
DeepSeek-R1,overpayment,1
DeepSeek-R1,overperformative,1
DeepSeek-R1,overreactions,1
DeepSeek-R1,overreacts,1
DeepSeek-R1,overresponse,1
DeepSeek-R1,oversimplification,1
DeepSeek-R1,oversteeped,1
DeepSeek-R1,owballing,1
DeepSeek-R1,owerful,1
DeepSeek-R1,owned,1
DeepSeek-R1,owner,1
DeepSeek-R1,ownership,1
DeepSeek-R1,oxygen,1
DeepSeek-R1,pacified,1
DeepSeek-R1,pacifism,1
DeepSeek-R1,pacifity,1
DeepSeek-R1,page,1
DeepSeek-R1,pairing,1
DeepSeek-R1,paltry,1
DeepSeek-R1,papercuts,1
DeepSeek-R1,parallel,1
DeepSeek-R1,paralysing,1
DeepSeek-R1,parameter,1
DeepSeek-R1,paranoia,1
DeepSeek-R1,parasite,1
DeepSeek-R1,participate,1
DeepSeek-R1,parting,1
DeepSeek-R1,partners,1
DeepSeek-R1,pathologizes,1
DeepSeek-R1,pathologizing,1
DeepSeek-R1,pathway,1
DeepSeek-R1,pathy,1
DeepSeek-R1,patiently,1
DeepSeek-R1,pattterns,1
DeepSeek-R1,paused,1
DeepSeek-R1,payoffs,1
DeepSeek-R1,payouts,1
DeepSeek-R1,penalization,1
DeepSeek-R1,pencil,1
DeepSeek-R1,percentage,1
DeepSeek-R1,perceptible,1
DeepSeek-R1,perceptually,1
DeepSeek-R1,perfected,1
DeepSeek-R1,perfectionism,1
DeepSeek-R1,perfectionist,1
DeepSeek-R1,perfects,1
DeepSeek-R1,performativity,1
DeepSeek-R1,perks,1
DeepSeek-R1,permeability,1
DeepSeek-R1,perpetuating,1
DeepSeek-R1,perseverance,1
DeepSeek-R1,perseverating,1
DeepSeek-R1,persisted,1
DeepSeek-R1,personalities,1
DeepSeek-R1,personalizing,1
DeepSeek-R1,perversely,1
DeepSeek-R1,pessimistically,1
DeepSeek-R1,pettier,1
DeepSeek-R1,pheld,1
DeepSeek-R1,physicality,1
DeepSeek-R1,physicalization,1
DeepSeek-R1,physiologic,1
DeepSeek-R1,picked,1
DeepSeek-R1,pieces,1
DeepSeek-R1,pierces,1
DeepSeek-R1,pinching,1
DeepSeek-R1,pinged,1
DeepSeek-R1,pins,1
DeepSeek-R1,pitiless,1
DeepSeek-R1,pittance,1
DeepSeek-R1,pity,1
DeepSeek-R1,placated,1
DeepSeek-R1,placing,1
DeepSeek-R1,plans,1
DeepSeek-R1,plateau,1
DeepSeek-R1,played,1
DeepSeek-R1,please,1
DeepSeek-R1,plit,1
DeepSeek-R1,plucked,1
DeepSeek-R1,plummet,1
DeepSeek-R1,plunged,1
DeepSeek-R1,pmc,1
DeepSeek-R1,pocketed,1
DeepSeek-R1,poetry,1
DeepSeek-R1,poisoning,1
DeepSeek-R1,polished,1
DeepSeek-R1,popping,1
DeepSeek-R1,positives,1
DeepSeek-R1,posture,1
DeepSeek-R1,potency,1
DeepSeek-R1,pounded,1
DeepSeek-R1,poverty,1
DeepSeek-R1,pportunistic,1
DeepSeek-R1,practices,1
DeepSeek-R1,precedence,1
DeepSeek-R1,precious,1
DeepSeek-R1,prediction,1
DeepSeek-R1,predominates,1
DeepSeek-R1,preexisting,1
DeepSeek-R1,preferential,1
DeepSeek-R1,prefrontal,1
DeepSeek-R1,premise,1
DeepSeek-R1,prepared,1
DeepSeek-R1,preparing,1
DeepSeek-R1,presented,1
DeepSeek-R1,presses,1
DeepSeek-R1,pressures,1
DeepSeek-R1,pressuring,1
DeepSeek-R1,presumed,1
DeepSeek-R1,pretends,1
DeepSeek-R1,pretense,1
DeepSeek-R1,pretext,1
DeepSeek-R1,prev,1
DeepSeek-R1,prevalence,1
DeepSeek-R1,preventive,1
DeepSeek-R1,prey,1
DeepSeek-R1,pricking,1
DeepSeek-R1,prickled,1
DeepSeek-R1,primacy,1
DeepSeek-R1,prizes,1
DeepSeek-R1,probable,1
DeepSeek-R1,probing,1
DeepSeek-R1,procedure,1
DeepSeek-R1,produce,1
DeepSeek-R1,produces,1
DeepSeek-R1,professional,1
DeepSeek-R1,professionals,1
DeepSeek-R1,programmed,1
DeepSeek-R1,projected,1
DeepSeek-R1,prominence,1
DeepSeek-R1,proposes,1
DeepSeek-R1,proselfly,1
DeepSeek-R1,proso,1
DeepSeek-R1,prosoc,1
DeepSeek-R1,prosocoal,1
DeepSeek-R1,prosopersonality,1
DeepSeek-R1,prososciality,1
DeepSeek-R1,prososity,1
DeepSeek-R1,prospect,1
DeepSeek-R1,protesting,1
DeepSeek-R1,prouder,1
DeepSeek-R1,proven,1
DeepSeek-R1,provocatively,1
DeepSeek-R1,ptimism,1
DeepSeek-R1,ptsd,1
DeepSeek-R1,punishable,1
DeepSeek-R1,punk,1
DeepSeek-R1,purer,1
DeepSeek-R1,purges,1
DeepSeek-R1,purification,1
DeepSeek-R1,purify,1
DeepSeek-R1,purity,1
DeepSeek-R1,purposes,1
DeepSeek-R1,purring,1
DeepSeek-R1,purrs,1
DeepSeek-R1,pursh,1
DeepSeek-R1,pursing,1
DeepSeek-R1,pursue,1
DeepSeek-R1,qualify,1
DeepSeek-R1,qualms,1
DeepSeek-R1,quantify,1
DeepSeek-R1,quantifying,1
DeepSeek-R1,quantitatively,1
DeepSeek-R1,quartile,1
DeepSeek-R1,quelled,1
DeepSeek-R1,quelling,1
DeepSeek-R1,quenching,1
DeepSeek-R1,quieted,1
DeepSeek-R1,quietens,1
DeepSeek-R1,quieting,1
DeepSeek-R1,quilibrium,1
DeepSeek-R1,quirks,1
DeepSeek-R1,quit,1
DeepSeek-R1,raced,1
DeepSeek-R1,ractical,1
DeepSeek-R1,radiates,1
DeepSeek-R1,radiating,1
DeepSeek-R1,rading,1
DeepSeek-R1,radio,1
DeepSeek-R1,ragmatically,1
DeepSeek-R1,rails,1
DeepSeek-R1,rainbows,1
DeepSeek-R1,raining,1
DeepSeek-R1,rainy,1
DeepSeek-R1,ramping,1
DeepSeek-R1,ran,1
DeepSeek-R1,randomly,1
DeepSeek-R1,randomness,1
DeepSeek-R1,rapport,1
DeepSeek-R1,ras,1
DeepSeek-R1,rascal,1
DeepSeek-R1,rasing,1
DeepSeek-R1,rated,1
DeepSeek-R1,ratification,1
DeepSeek-R1,rawer,1
DeepSeek-R1,rawly,1
DeepSeek-R1,razor,1
DeepSeek-R1,rder,1
DeepSeek-R1,reactivate,1
DeepSeek-R1,reactivates,1
DeepSeek-R1,reactively,1
DeepSeek-R1,reactory,1
DeepSeek-R1,reasonableness,1
DeepSeek-R1,reassures,1
DeepSeek-R1,reath,1
DeepSeek-R1,reativity,1
DeepSeek-R1,reats,1
DeepSeek-R1,rebate,1
DeepSeek-R1,rebelling,1
DeepSeek-R1,rebounded,1
DeepSeek-R1,rebuking,1
DeepSeek-R1,recalibrated,1
DeepSeek-R1,recalibrates,1
DeepSeek-R1,recall,1
DeepSeek-R1,recede,1
DeepSeek-R1,recent,1
DeepSeek-R1,reciprocating,1
DeepSeek-R1,reclamation,1
DeepSeek-R1,reconciled,1
DeepSeek-R1,reconstructs,1
DeepSeek-R1,redacted,1
DeepSeek-R1,redeemed,1
DeepSeek-R1,redemptive,1
DeepSeek-R1,redictability,1
DeepSeek-R1,redistributed,1
DeepSeek-R1,redistributive,1
DeepSeek-R1,reedy,1
DeepSeek-R1,reestablished,1
DeepSeek-R1,reflexes,1
DeepSeek-R1,refreshes,1
DeepSeek-R1,regard,1
DeepSeek-R1,regretting,1
DeepSeek-R1,reinstates,1
DeepSeek-R1,reinterpret,1
DeepSeek-R1,rejections,1
DeepSeek-R1,relate,1
DeepSeek-R1,relates,1
DeepSeek-R1,relations,1
DeepSeek-R1,relies,1
DeepSeek-R1,relished,1
DeepSeek-R1,relishing,1
DeepSeek-R1,relying,1
DeepSeek-R1,reminder,1
DeepSeek-R1,reminding,1
DeepSeek-R1,rendering,1
DeepSeek-R1,renewal,1
DeepSeek-R1,rent,1
DeepSeek-R1,repaired,1
DeepSeek-R1,repairing,1
DeepSeek-R1,repeats,1
DeepSeek-R1,represent,1
DeepSeek-R1,reprieve,1
DeepSeek-R1,reproach,1
DeepSeek-R1,repulsive,1
DeepSeek-R1,reputational,1
DeepSeek-R1,resembling,1
DeepSeek-R1,resenting,1
DeepSeek-R1,resents,1
DeepSeek-R1,reshape,1
DeepSeek-R1,residuals,1
DeepSeek-R1,residues,1
DeepSeek-R1,resiliently,1
DeepSeek-R1,resistant,1
DeepSeek-R1,resolutionally,1
DeepSeek-R1,resonated,1
DeepSeek-R1,respecting,1
DeepSeek-R1,respiration,1
DeepSeek-R1,respite,1
DeepSeek-R1,responded,1
DeepSeek-R1,resurgence,1
DeepSeek-R1,retaliated,1
DeepSeek-R1,retreating,1
DeepSeek-R1,retreats,1
DeepSeek-R1,retributively,1
DeepSeek-R1,retroactive,1
DeepSeek-R1,retroactively,1
DeepSeek-R1,retrospective,1
DeepSeek-R1,revealed,1
DeepSeek-R1,revenging,1
DeepSeek-R1,reventing,1
DeepSeek-R1,revents,1
DeepSeek-R1,review,1
DeepSeek-R1,revious,1
DeepSeek-R1,revitalizes,1
DeepSeek-R1,revoked,1
DeepSeek-R1,revokes,1
DeepSeek-R1,rhythmic,1
DeepSeek-R1,rice,1
DeepSeek-R1,riddance,1
DeepSeek-R1,riders,1
DeepSeek-R1,righter,1
DeepSeek-R1,righto,1
DeepSeek-R1,rigidty,1
DeepSeek-R1,rigorously,1
DeepSeek-R1,rim,1
DeepSeek-R1,rinciple,1
DeepSeek-R1,ring,1
DeepSeek-R1,riority,1
DeepSeek-R1,rip,1
DeepSeek-R1,risis,1
DeepSeek-R1,riumphant,1
DeepSeek-R1,river,1
DeepSeek-R1,rks,1
DeepSeek-R1,roach,1
DeepSeek-R1,roaring,1
DeepSeek-R1,roars,1
DeepSeek-R1,roast,1
DeepSeek-R1,rob,1
DeepSeek-R1,robbing,1
DeepSeek-R1,robotically,1
DeepSeek-R1,robust,1
DeepSeek-R1,rofit,1
DeepSeek-R1,rofoundly,1
DeepSeek-R1,roken,1
DeepSeek-R1,roleplayed,1
DeepSeek-R1,roleplaying,1
DeepSeek-R1,rolling,1
DeepSeek-R1,rolls,1
DeepSeek-R1,romanticizes,1
DeepSeek-R1,rongdoing,1
DeepSeek-R1,ronically,1
DeepSeek-R1,roof,1
DeepSeek-R1,rotating,1
DeepSeek-R1,roudly,1
DeepSeek-R1,rought,1
DeepSeek-R1,rounded,1
DeepSeek-R1,roves,1
DeepSeek-R1,rq,1
DeepSeek-R1,rub,1
DeepSeek-R1,rubbed,1
DeepSeek-R1,rude,1
DeepSeek-R1,rulebook,1
DeepSeek-R1,ruminatively,1
DeepSeek-R1,runtime,1
DeepSeek-R1,rupture,1
DeepSeek-R1,rustrating,1
DeepSeek-R1,ruthlessness,1
DeepSeek-R1,sacrosanct,1
DeepSeek-R1,safeguarding,1
DeepSeek-R1,safeguards,1
DeepSeek-R1,said,1
DeepSeek-R1,salty,1
DeepSeek-R1,salvage,1
DeepSeek-R1,sane,1
DeepSeek-R1,satiating,1
DeepSeek-R1,saturation,1
DeepSeek-R1,savvy,1
DeepSeek-R1,saying,1
DeepSeek-R1,scab,1
DeepSeek-R1,scaffolding,1
DeepSeek-R1,scalds,1
DeepSeek-R1,scalpel,1
DeepSeek-R1,scary,1
DeepSeek-R1,schematic,1
DeepSeek-R1,scheme,1
DeepSeek-R1,school,1
DeepSeek-R1,scientific,1
DeepSeek-R1,scoffs,1
DeepSeek-R1,scope,1
DeepSeek-R1,scorecards,1
DeepSeek-R1,scorers,1
DeepSeek-R1,scowl,1
DeepSeek-R1,scowling,1
DeepSeek-R1,scrambles,1
DeepSeek-R1,scraped,1
DeepSeek-R1,scrapping,1
DeepSeek-R1,screech,1
DeepSeek-R1,screeches,1
DeepSeek-R1,screeching,1
DeepSeek-R1,scribbled,1
DeepSeek-R1,sds,1
DeepSeek-R1,seamless,1
DeepSeek-R1,securely,1
DeepSeek-R1,seep,1
DeepSeek-R1,seismic,1
DeepSeek-R1,selection,1
DeepSeek-R1,selflessly,1
DeepSeek-R1,seller,1
DeepSeek-R1,semantic,1
DeepSeek-R1,semblance,1
DeepSeek-R1,senior,1
DeepSeek-R1,senses,1
DeepSeek-R1,sensing,1
DeepSeek-R1,sensitized,1
DeepSeek-R1,sensivity,1
DeepSeek-R1,separated,1
DeepSeek-R1,separately,1
DeepSeek-R1,separating,1
DeepSeek-R1,sequence,1
DeepSeek-R1,sequential,1
DeepSeek-R1,serenity,1
DeepSeek-R1,serious,1
DeepSeek-R1,setback,1
DeepSeek-R1,several,1
DeepSeek-R1,severing,1
DeepSeek-R1,sh,1
DeepSeek-R1,shackled,1
DeepSeek-R1,shades,1
DeepSeek-R1,shadows,1
DeepSeek-R1,shady,1
DeepSeek-R1,shakily,1
DeepSeek-R1,shames,1
DeepSeek-R1,shaming,1
DeepSeek-R1,shanghainese,1
DeepSeek-R1,shatter,1
DeepSeek-R1,sheets,1
DeepSeek-R1,shines,1
DeepSeek-R1,shockwave,1
DeepSeek-R1,shortly,1
DeepSeek-R1,shoulda,1
DeepSeek-R1,shout,1
DeepSeek-R1,shouted,1
DeepSeek-R1,shoves,1
DeepSeek-R1,shreds,1
DeepSeek-R1,shrewd,1
DeepSeek-R1,shrinking,1
DeepSeek-R1,shrugs,1
DeepSeek-R1,shu,1
DeepSeek-R1,shuffles,1
DeepSeek-R1,shutting,1
DeepSeek-R1,sickened,1
DeepSeek-R1,sickening,1
DeepSeek-R1,sickens,1
DeepSeek-R1,sicker,1
DeepSeek-R1,sided,1
DeepSeek-R1,sidelined,1
DeepSeek-R1,sidestep,1
DeepSeek-R1,siding,1
DeepSeek-R1,sighed,1
DeepSeek-R1,signalling,1
DeepSeek-R1,signature,1
DeepSeek-R1,signify,1
DeepSeek-R1,signs,1
DeepSeek-R1,silencing,1
DeepSeek-R1,silver,1
DeepSeek-R1,simmered,1
DeepSeek-R1,sincere,1
DeepSeek-R1,singing,1
DeepSeek-R1,sink,1
DeepSeek-R1,sip,1
DeepSeek-R1,sixteen,1
DeepSeek-R1,size,1
DeepSeek-R1,sj,1
DeepSeek-R1,skimp,1
DeepSeek-R1,skip,1
DeepSeek-R1,skyline,1
DeepSeek-R1,slant,1
DeepSeek-R1,slaps,1
DeepSeek-R1,slashes,1
DeepSeek-R1,sleeps,1
DeepSeek-R1,slices,1
DeepSeek-R1,slicing,1
DeepSeek-R1,slick,1
DeepSeek-R1,sliding,1
DeepSeek-R1,slim,1
DeepSeek-R1,slimy,1
DeepSeek-R1,slippery,1
DeepSeek-R1,slumping,1
DeepSeek-R1,slumps,1
DeepSeek-R1,smear,1
DeepSeek-R1,smelled,1
DeepSeek-R1,smiles,1
DeepSeek-R1,smirked,1
DeepSeek-R1,smirks,1
DeepSeek-R1,smiting,1
DeepSeek-R1,smog,1
DeepSeek-R1,smoggy,1
DeepSeek-R1,smoothness,1
DeepSeek-R1,smother,1
DeepSeek-R1,smothered,1
DeepSeek-R1,smothering,1
DeepSeek-R1,smugly,1
DeepSeek-R1,snaps,1
DeepSeek-R1,snatching,1
DeepSeek-R1,sneakily,1
DeepSeek-R1,sneaking,1
DeepSeek-R1,sober,1
DeepSeek-R1,sobering,1
DeepSeek-R1,sociability,1
DeepSeek-R1,solated,1
DeepSeek-R1,solation,1
DeepSeek-R1,sold,1
DeepSeek-R1,solvable,1
DeepSeek-R1,solved,1
DeepSeek-R1,somaticized,1
DeepSeek-R1,somatization,1
DeepSeek-R1,soothingly,1
DeepSeek-R1,sourceless,1
DeepSeek-R1,spacing,1
DeepSeek-R1,spammer,1
DeepSeek-R1,sparse,1
DeepSeek-R1,special,1
DeepSeek-R1,specify,1
DeepSeek-R1,spectacularly,1
DeepSeek-R1,spendthrift,1
DeepSeek-R1,spiciest,1
DeepSeek-R1,spine,1
DeepSeek-R1,spineless,1
DeepSeek-R1,spit,1
DeepSeek-R1,spread,1
DeepSeek-R1,spring,1
DeepSeek-R1,springs,1
DeepSeek-R1,sprint,1
DeepSeek-R1,sprinting,1
DeepSeek-R1,square,1
DeepSeek-R1,squashed,1
DeepSeek-R1,stabilising,1
DeepSeek-R1,stacks,1
DeepSeek-R1,staged,1
DeepSeek-R1,stages,1
DeepSeek-R1,stall,1
DeepSeek-R1,stamp,1
DeepSeek-R1,stamping,1
DeepSeek-R1,stances,1
DeepSeek-R1,standout,1
DeepSeek-R1,starkness,1
DeepSeek-R1,starting,1
DeepSeek-R1,station,1
DeepSeek-R1,steamed,1
DeepSeek-R1,steeliness,1
DeepSeek-R1,stemmed,1
DeepSeek-R1,stereotypically,1
DeepSeek-R1,sterilize,1
DeepSeek-R1,sterling,1
DeepSeek-R1,stiffness,1
DeepSeek-R1,stomping,1
DeepSeek-R1,stooping,1
DeepSeek-R1,storming,1
DeepSeek-R1,straightens,1
DeepSeek-R1,straighter,1
DeepSeek-R1,straightforwardly,1
DeepSeek-R1,strangeness,1
DeepSeek-R1,strays,1
DeepSeek-R1,streaked,1
DeepSeek-R1,streaks,1
DeepSeek-R1,stream,1
DeepSeek-R1,streetlights,1
DeepSeek-R1,stressing,1
DeepSeek-R1,striatum,1
DeepSeek-R1,strictness,1
DeepSeek-R1,stringent,1
DeepSeek-R1,stripped,1
DeepSeek-R1,stuffy,1
DeepSeek-R1,stunned,1
DeepSeek-R1,stupidly,1
DeepSeek-R1,subavg,1
DeepSeek-R1,subduration,1
DeepSeek-R1,subfactors,1
DeepSeek-R1,subide,1
DeepSeek-R1,subject,1
DeepSeek-R1,subjectivity,1
DeepSeek-R1,submissive,1
DeepSeek-R1,submit,1
DeepSeek-R1,submits,1
DeepSeek-R1,subnotes,1
DeepSeek-R1,subprofile,1
DeepSeek-R1,subscoare,1
DeepSeek-R1,subsid,1
DeepSeek-R1,subsidizes,1
DeepSeek-R1,substantive,1
DeepSeek-R1,subsymptom,1
DeepSeek-R1,subverting,1
DeepSeek-R1,subway,1
DeepSeek-R1,suck,1
DeepSeek-R1,suffocation,1
DeepSeek-R1,sun,1
DeepSeek-R1,superfluous,1
DeepSeek-R1,supersede,1
DeepSeek-R1,superseding,1
DeepSeek-R1,supervisory,1
DeepSeek-R1,supposedly,1
DeepSeek-R1,surfaced,1
DeepSeek-R1,surpassing,1
DeepSeek-R1,surreal,1
DeepSeek-R1,survived,1
DeepSeek-R1,suspected,1
DeepSeek-R1,suspicions,1
DeepSeek-R1,sustainability,1
DeepSeek-R1,sv,1
DeepSeek-R1,swatting,1
DeepSeek-R1,swaying,1
DeepSeek-R1,sweater,1
DeepSeek-R1,sweeping,1
DeepSeek-R1,sweetened,1
DeepSeek-R1,swipe,1
DeepSeek-R1,swollen,1
DeepSeek-R1,sydney,1
DeepSeek-R1,symbolize,1
DeepSeek-R1,symbolizing,1
DeepSeek-R1,symmetric,1
DeepSeek-R1,symmetrically,1
DeepSeek-R1,symptomatic,1
DeepSeek-R1,symptomatics,1
DeepSeek-R1,synced,1
DeepSeek-R1,synergies,1
DeepSeek-R1,tabibnia,1
DeepSeek-R1,tacky,1
DeepSeek-R1,tactically,1
DeepSeek-R1,tactics,1
DeepSeek-R1,tag,1
DeepSeek-R1,tagged,1
DeepSeek-R1,tai,1
DeepSeek-R1,tailored,1
DeepSeek-R1,taint,1
DeepSeek-R1,takings,1
DeepSeek-R1,tampering,1
DeepSeek-R1,tang,1
DeepSeek-R1,tangshan,1
DeepSeek-R1,tank,1
DeepSeek-R1,tanking,1
DeepSeek-R1,tape,1
DeepSeek-R1,tar,1
DeepSeek-R1,tasted,1
DeepSeek-R1,tasting,1
DeepSeek-R1,tauntingly,1
DeepSeek-R1,teadier,1
DeepSeek-R1,tealing,1
DeepSeek-R1,team,1
DeepSeek-R1,tease,1
DeepSeek-R1,tech,1
DeepSeek-R1,technicalities,1
DeepSeek-R1,tectonic,1
DeepSeek-R1,teenager,1
DeepSeek-R1,tell,1
DeepSeek-R1,temming,1
DeepSeek-R1,temperamental,1
DeepSeek-R1,tems,1
DeepSeek-R1,tenacity,1
DeepSeek-R1,tenet,1
DeepSeek-R1,tensed,1
DeepSeek-R1,terraced,1
DeepSeek-R1,thaw,1
DeepSeek-R1,theatrically,1
DeepSeek-R1,theatrics,1
DeepSeek-R1,themself,1
DeepSeek-R1,therapist,1
DeepSeek-R1,thical,1
DeepSeek-R1,thically,1
DeepSeek-R1,thinly,1
DeepSeek-R1,thirty,1
DeepSeek-R1,tho,1
DeepSeek-R1,thoughtful,1
